Orden de gobierno,Clave Ramo,Descripción Ramo,Tipo de Institución,Clave Institución,Siglas de la Institución,Institución,Clave de la UC,Nombre de la UC,Código del expediente,Referencia del expediente,Título del expediente,Partida específica,Ley,Tipo Procedimiento,Artículo de excepción,Descripción excepción,Contrato marco,Compra consolidada,Núm. Proc. Consolidación,Nombre Proc. Consolidación,Tipo Proc. Consolidación,Art. EXC. Proc. Consolidación,Número de procedimiento,Tipo de contratación,Carácter del procedimiento,Forma de participación,La contratación es por Caso fortuito o fuerza mayor,Crédito externo,Organismo financiero,Clave del programa federal,Clave de cartera SHCP,Fecha de publicación,Fecha de apertura,Fecha de fallo,Código del contrato,Núm. del contrato,Título del contrato,Descripción del contrato,Contrato plurianual,Estatus DRC,Fecha de inicio del contrato,Fecha de fin del contrato,Fecha de firma del contrato,Importe DRC,Moneda,Convenio modificatorio,Código Ref. Contrato,Estatus Contrato,Fecha firma contrato,Tipo de contrato,Monto sin imp./mínimo,Monto mínimo con imp.,Monto sin imp./máximo,Monto máximo con imp.,Moneda.1,Convenio modificatorio.1,Código Ref. último convenio,Fecha fin último conv,Monto sin imp./mínimo último conv,Monto mínimo con imp. último conv,Monto sin imp./máximo último conv,Monto máximo con imp. último conv,Fecha firma último conv,rfc,Proveedor o contratista,Folio en el RUPC,País de la empresa,Nacionalidad proveedor o contratista,Proveedor/contratista con auto registro en CompraNet,Estratificación,origen,Dirección del anuncio,clasificacion_llm,subcategoria_tic,marca_tic
APF,9,"INFRAESTRUCTURA, COMUNICACIONES Y TRANSPORTES",APF,009JZL,ASA,AEROPUERTOS Y SERVICIOS AUXILIARES,009JZL002,GERENCIA DE LICITACIONES,E-2023-00072319,LA-09-JZL-009JZL002-N-105-2023,SERVICIO DE RENOVACIÓN Y MANTENIMIENTO DE LICENCIAS DE SOFTWARE INSTITUCIONAL DE,32701,LAASSP,LICITACIÓN PÚBLICA,,,,NO,,,,,LA-09-JZL-009JZL002-N-105-2023,SERVICIOS,NACIONAL,ELECTRÓNICA,NO,NO,,,,2023-08-11 22:29:28,2023-08-31 16:00:00,2023-09-07 20:00:00,C-2023-00105867,323-23-DA103-D33,SERVICIO DE RENOVACIÓN Y MANTENIMIENTO DE LICENCIAS DE SOFTWARE INSTITUCIONAL DE,"PARA ASA, EL MANTENIMIENTO Y ACTUALIZACIÓN DE LAS LICENCIAS Y PROGRAMAS DE SOFTWARE ES IMPRESCINDIBLE PARA MANTENER EL CORRECTO FUNCIONAMIENTO DE APLICATIVOS, LA ADMINISTRACIÓN DE LOS RECURSOS DE RED DE CÓMPUTO, ASÍ COMO DE LOS SERVICIOS ESPECIALIZADOS, QUE COADYUVAN AL CUMPLIMIENTO DE ACTIVIDADES Y FUNCIONES ENCOMENDADAS A LAS DIVERSAS ÁREAS DEL ORGANISMO, ADEMÁS DE CONTAR CON LAS MEJORAS OPERATIVAS QUE CADA FABRICANTE VA DESARROLLANDO.",NO,PUBLICADO,25/09/2023,30/11/2023,2023-09-22 19:09:57,98152.2,MXN,NO,2023-A-L-NAC-A-C-09-JZL-00037064,FORMALIZADO,2023-09-22 19:09:57,Cerrado,98152.2,,113856.55,,MXN,NO,,,98152.2,,,,,DIQ090819RK7,DATA IQ SA DE CV,,MX,MEXICANA,NO,PEQUEÑA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/7d2b94705b57473f807573d161c0e970/procedimiento,TIC,Adquisición de licencias de software,NINGUNA
APF,6,HACIENDA Y CRÉDITO PÚBLICO,APF,006HIU,NAFIN,"NACIONAL FINANCIERA, S.N.C.",006HIU998,FIDEICOMISO NO 80595 PROGRAMA DE VENTA DE TÍTULOS EN DIRECTO AL PÚBLICO (CETESDIRECTO) FIDUCIA,E-2023-00129905,"SERVICIO DE LICENCIAS DEL SOFTWARE QLIKSENSE, SOPORTE Y MANTENIMIENTO","SERVICIO DE LICENCIAS DEL SOFTWARE QLIKSENSE, SOPORTE Y MANTENIMIENTO",33304,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-06-HIU-006HIU998-N-90-2023,SERVICIOS,NACIONAL,,NO,NO,,,,2023-12-14 00:21:02,,,C-2023-00167913,64/2023,"SERVICIO DE LICENCIAS DEL SOFTWARE QLIKSENSE, SOPORTE Y MANTENIMIENTO","SERVICIO DE LICENCIAS DEL SOFTWARE QLIKSENSE, SOPORTE Y MANTENIMIENTO",SI,PUBLICADO,22/12/2023,15/01/2025,2023-12-22 15:06:42,378120.0,MXN,NO,2023-A-A-NAC-P-A-06-HIU-00054675,FORMALIZADO,2023-12-22 15:06:42,Abierto,316128.0,,378120.0,,MXN,NO,,,,,,,,DIQ090819RK7,DATA IQ SA DE CV,,MX,MEXICANA,NO,PEQUEÑA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/ce0a8fbf40f74fb2ad7dfc5dafc74644/procedimiento,TIC,Adquisición de licencias de software,Qlik
APF,11,EDUCACIÓN PÚBLICA,APF,011L9T,CONOCER,FIDEICOMISO DE LOS SISTEMAS NORMALIZADO DE COMPETENCIA LABORAL Y DE CERTIFICACION DE COMPETENCIA LABORAL,011L9T999,DIRECCION GENERAL ADJUNTA DE ADMINISTRACION Y FINANZAS,E-2023-00093385,CONOCER/LPN/C008/2023,SERVICIO DE IMPLEMENTACIÓN DE UN NUEVO SISTEMA INTEGRAL GRP,33301,LAASSP,LICITACIÓN PÚBLICA,,,,NO,,,,,LA-11-L9T-011L9T999-N-45-2023,SERVICIOS,NACIONAL,ELECTRÓNICA,NO,NO,,,,2023-10-10 18:46:51,2023-10-30 17:00:00,2023-10-31 17:00:00,C-2023-00147614,CONOCER/LPN/C008/2023,SERVICIO DE IMPLEMENTACIÓN DE UN NUEVO SISTEMA INTEGRAL GRP,SERVICIO DE IMPLEMENTACIÓN DE UN NUEVO SISTEMA INTEGRAL GRP,NO,PUBLICADO,31/10/2023,31/12/2023,,11120758.62,MXN,,,,,,,,,,,,,,,,,,,DIS060628S47,"""DISEÑO E INTEGRACION DE SISTEMAS COMPUTACIONALES"", S DE RL DE C",270829,MX,MEXICANA,NO,MEDIANA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/d8330d6297cf4da3a473ce0221e4e7eb/procedimiento,TIC,Mantenimiento de software institucional,NINGUNA
APF,48,CULTURA,APF,048E00,INBAL,INSTITUTO NACIONAL DE BELLAS ARTES Y LITERATURA,048E00995,DIRECCION DE RECURSOS MATERIALES,E-2023-00087380,CASO 1220/2023,LICENCIAMIENTO Y SOPORTE DEL SISTEMA DE CONTROL ESCOLAR SADCE,32701,LAASSP,"ADJUDICACIÓN DIRECTA POR PATENTES, LICENCIAS, OFERENTE ÚNICO U OBRAS DE ARTE",ART. 41 FR. I,"NO EXISTEN BIENES ALTERNATIVOS O SUSTITUTOS, ÚNICO OFERENTE, DERECHOS EXCLUSIVOS (PATENTES, LICENCIAS, DERECHOS DE AUTOR U OTROS DERECHOS EXCLUSIVOS), O POR OBRAS DE ARTE.",,NO,,,,,AA-48-E00-048E00995-N-1118-2023,SERVICIOS,NACIONAL,,NO,NO,,,,2023-09-22 22:16:47,,,C-2023-00112559,CSPA/1220/2023,LICENCIAMIENTO Y SOPORTE DEL SISTEMA DE CONTROL ESCOLAR SADCE,"LICENCIAMIENTO Y SOPORTE DEL SISTEMA DE CONTROL ESCOLAR SADCE VERSIÓN 3.5, DE LAS APLICACIONES Y SERVIDORES REQUERIDOS POR EL SISTEMA, A FIN DE ASEGURAR LA CONTINUIDAD EN LA OPERACIÓN DE CONTROL ESCOLAR DE LAS ESCUELAS DEPENDIENTES DEL INBAL.",NO,PUBLICADO,18/09/2023,31/12/2023,2023-09-28 16:48:46,301724.14,MXN,NO,2023-A-A-NAC-A-C-48-E00-00037212,FORMALIZADO,2023-09-28 16:48:46,Cerrado,301724.14,,350000.0,,MXN,NO,,,301724.14,,,,,DIS900525N66,DEFINICION INTEGRAL EN SISTEMAS SA DE CV,24071,MX,MEXICANA,NO,MICRO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/12691016122d44b2b98e758d6f3d5cd3/procedimiento,TIC,Adquisición de licencias de software,NINGUNA
APF,18,ENERGÍA,APF,018T0O,IMP,INSTITUTO MEXICANO DEL PETROLEO,018T0O002,MODULO DE MATERIALES Y SERVICIOS EN VERACRUZ,E-2023-00098808,1202300857,SOFTWARE SESAM,32701,LAASSP,"ADJUDICACIÓN DIRECTA POR PATENTES, LICENCIAS, OFERENTE ÚNICO U OBRAS DE ARTE",ART. 41 FR. I,"NO EXISTEN BIENES ALTERNATIVOS O SUSTITUTOS, ÚNICO OFERENTE, DERECHOS EXCLUSIVOS (PATENTES, LICENCIAS, DERECHOS DE AUTOR U OTROS DERECHOS EXCLUSIVOS), O POR OBRAS DE ARTE.",,NO,,,,,AA-18-T0O-018T0O002-N-77-2023,SERVICIOS,NACIONAL,,NO,NO,,,,2023-10-12 21:02:14,,,C-2023-00125245,2023000767,SOFTWARE SESAM,"CONTRATACIÓN DE ACTUALIZACIÓN, MANTENIMIENTO Y SOPORTE TÉCNICO DEL SOFTWARE SESAM, PARA UTILIZARLO 
EN LA PRESTACIÓN DE SERVICIOS CON ALTO CONTENIDO TECNOLÓGICO, ASÍ COMO EN PROYECTOS DE INVESTIGACIÓN 
Y DESARROLLO TECNOLÓGICO, ENFOCADOS EN RESOLVER PROBLEMÁTICAS RELACIONADAS CON LA EXPLOTACIÓN DE 
CAMPOS PETROLEROS COSTA AFUERA, QUE LLEVEN A CABO EN EL CTEP®-IMP.",NO,PUBLICADO,13/10/2023,27/10/2023,2023-10-13 14:11:07,2930129.0,MXN,NO,2023-A-A-NAC-A-C-18-T0O-00042080,FORMALIZADO,2023-10-13 14:11:07,Cerrado,2930129.0,,3398949.64,,MXN,NO,,,2930129.0,,,,,DNV8207081B0,DNV MEXICO SA DE CV,104364,MX,MEXICANA,NO,MEDIANA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/e82becc2d06e4a4e82f114f85f5203e3/procedimiento,TIC,Mantenimiento de software institucional,NINGUNA
APF,11,EDUCACIÓN PÚBLICA,APF,011B01,ONCETV,XE-IPN CANAL 11,011B01001,DIRECCION DE ADMINISTRACION Y FINANZAS,E-2023-00023784,2303673/ SRMYS/1433/23,DESARROLLADOR WEB Y DE APP´S MÓVILES,33901,LAASSP,"ADJUDICACIÓN DIRECTA POR SERVICIOS PRESTADOS POR PERSONA FÍSICA, QUE NO REQUIERA DE OTRO ESPECIALISTA O TÉCNICO",ART. 41 FR. XIV,"SERVICIOS PRESTADOS POR PERSONA FÍSICA (FRACCIÓN VII, DEL ARTÍCULO 3 DE LA LEY), Y QUE NO REQUIERER LA UTILIZACIÓN DE MÁS DE UN ESPECIALISTA O TÉCNICO.",,NO,,,,,AA-11-B01-011B01001-N-674-2023,SERVICIOS,NACIONAL,,NO,NO,,,,2023-04-14 01:07:57,,,C-2023-00023775,XEIPN-0761-23,DESARROLLADOR WEB Y DE APP´s MÓVILES,"IMPLEMENTAR ACCIONES DE DISEÑO, ESTRUCTURACIÓN Y ADMINISTRACIÓN DE LAS DIFERENTES PÁGINAS WEB, REQUERIDAS POR LAS DIRECCIONES DE NOTICIAS Y PRODUCCIÓN DE EL ONCE, PARA OFRECER ALTERNATIVAS DE DIFUSIÓN Y PROYECCIÓN DE LA IMAGEN INSTITUCIONAL Y CONTENIDOS DE LA TELEVISORA. PROVEER EL DESARROLLO DE HERRAMIENTAS DE ACCESO Y NAVEGACIÓN REMOTA; VINCULADAS A LOS ADMINISTRADORES DE CONTENIDO WEB, DE ACUERDO A LOS REQUERIMIENTOS DE LAS DIRECCIONES DE NOTICIAS Y PRODUCCIÓN DE EL ONCE, PARA BRINDAR ALTERNATIVAS DE DISPONIBILIDAD DE LOS SERVICIOS Y PRODUCTOS DE DICHAS ÁREAS, A TRAVÉS DE LA GENERACIÓN DE APLICACIONES MÓVILES",NO,PUBLICADO,01/04/2023,30/06/2023,2023-04-28 19:46:48,75000.0,MXN,NO,2023-A-A-NAC-A-C-11-B01-00014051,FORMALIZADO,2023-04-28 19:46:48,Cerrado,75000.0,,75000.0,,MXN,NO,,,75000.0,,,,,DOMJ961103Q59,JAVIER DOMINGUEZ MARCELINO,,MX,MEXICANA,NO,NO MIPYME,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/4d634282adff43ab9981e112f4b748fd/procedimiento,TIC,Desarrollo de software,NINGUNA
APF,11,EDUCACIÓN PÚBLICA,APF,011B01,ONCETV,XE-IPN CANAL 11,011B01001,DIRECCION DE ADMINISTRACION Y FINANZAS,E-2023-00059025,2306293/SRMYS/2314-DXLVIII/23,DESARROLLADOR WEB Y DE APP´S MÓVILES,33901,LAASSP,"ADJUDICACIÓN DIRECTA POR SERVICIOS PRESTADOS POR PERSONA FÍSICA, QUE NO REQUIERA DE OTRO ESPECIALISTA O TÉCNICO",ART. 41 FR. XIV,"SERVICIOS PRESTADOS POR PERSONA FÍSICA (FRACCIÓN VII, DEL ARTÍCULO 3 DE LA LEY), Y QUE NO REQUIERER LA UTILIZACIÓN DE MÁS DE UN ESPECIALISTA O TÉCNICO.",,NO,,,,,AA-11-B01-011B01001-N-1552-2023,SERVICIOS,NACIONAL,,NO,NO,,,,2023-07-12 22:32:20,,,C-2023-00071802,XEIPN-1256-23,DESARROLLADOR WEB Y DE APP´S MÓVILES,"IMPLEMENTAR ACCIONES DE DISEÑO, ESTRUCTURACIÓN Y ADMINISTRACIÓN DE LAS DIFERENTES PÁGINAS WEB, REQUERIDAS POR LAS DIRECCIONES DE NOTICIAS Y PRODUCCIÓN DE EL ONCE, PARA OFRECER ALTERNATIVAS DE DIFUSIÓN Y PROYECCIÓN DE LA IMAGEN INSTITUCIONAL Y CONTENIDOS DE LA TELEVISORA. PROVEER EL DESARROLLO DE HERRAMIENTAS DE ACCESO Y NAVEGACIÓN REMOTA; VINCULADAS A LOS ADMINISTRADORES DE CONTENIDO WEB, DE ACUERDO A LOS REQUERIMIENTOS DE LAS DIRECCIONES DE NOTICIAS Y PRODUCCIÓN DE EL ONCE, PARA BRINDAR ALTERNATIVAS DE DISPONIBILIDAD DE LOS SERVICIOS Y PRODUCTOS DE DICHAS ÁREAS, A TRAVÉS DE LA GENERACIÓN DE APLICACIONES MÓVILES",NO,PUBLICADO,01/07/2023,30/09/2023,2023-08-24 12:49:40,75000.0,MXN,NO,2023-A-A-NAC-A-C-11-B01-00032751,FORMALIZADO,2023-08-24 12:49:40,Cerrado,75000.0,,75000.0,,MXN,NO,,,75000.0,,,,,DOMJ961103Q59,JAVIER DOMINGUEZ MARCELINO,,MX,MEXICANA,NO,NO MIPYME,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/e46d0a236e00427c8d045c4c9068bb9f/procedimiento,TIC,Desarrollo de software,NINGUNA
APF,11,EDUCACIÓN PÚBLICA,APF,011B01,ONCETV,XE-IPN CANAL 11,011B01001,DIRECCION DE ADMINISTRACION Y FINANZAS,E-2023-00096194,2309784/SRMYS/2753-DXXXVI/23,DESARROLLADOR WEB Y DE APP´S MÓVILES,33901,LAASSP,"ADJUDICACIÓN DIRECTA POR SERVICIOS PRESTADOS POR PERSONA FÍSICA, QUE NO REQUIERA DE OTRO ESPECIALISTA O TÉCNICO",ART. 41 FR. XIV,"SERVICIOS PRESTADOS POR PERSONA FÍSICA (FRACCIÓN VII, DEL ARTÍCULO 3 DE LA LEY), Y QUE NO REQUIERER LA UTILIZACIÓN DE MÁS DE UN ESPECIALISTA O TÉCNICO.",,NO,,,,,AA-11-B01-011B01001-N-2433-2023,SERVICIOS,NACIONAL,,NO,NO,,,,2023-10-14 01:04:10,,,C-2023-00125559,XEIPN-2521-23,DESARROLLADOR WEB Y DE APP´S MÓVILES,"IMPLEMENTAR ACCIONES DE DISEÑO, ESTRUCTURACIÓN Y ADMINISTRACIÓN DE LAS DIFERENTES PÁGINAS WEB, REQUERIDAS POR LAS DIRECCIONES DE NOTICIAS Y PRODUCCIÓN DE EL ONCE, PARA OFRECER ALTERNATIVAS DE DIFUSIÓN Y PROYECCIÓN DE LA IMAGEN INSTITUCIONAL Y CONTENIDOS DE LA TELEVISORA. PROVEER EL DESARROLLO DE HERRAMIENTAS DE ACCESO Y NAVEGACIÓN REMOTA; VINCULADAS A LOS ADMINISTRADORES DE CONTENIDO WEB, DE ACUERDO A LOS REQUERIMIENTOS DE LAS DIRECCIONES DE NOTICIAS Y PRODUCCIÓN DE EL ONCE, PARA BRINDAR ALTERNATIVAS DE DISPONIBILIDAD DE LOS SERVICIOS Y PRODUCTOS DE DICHAS ÁREAS, A TRAVÉS DE LA GENERACIÓN DE APLICACIONES MÓVILES",NO,PUBLICADO,01/10/2023,31/12/2023,2023-10-13 00:00:00,75000.0,MXN,NO,2023-A-A-NAC-A-C-11-B01-00046133,FORMALIZADO,2023-10-13 00:00:00,Cerrado,75000.0,,75000.0,,MXN,NO,,,75000.0,,,,,DOMJ961103Q59,JAVIER DOMINGUEZ MARCELINO,,MX,MEXICANA,NO,NO MIPYME,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/408c8a04c06a44b6bc08f342c9ed265f/procedimiento,TIC,Desarrollo de software,NINGUNA
APF,38,"CIENCIA, HUMANIDADES, TECNOLOGÍA E INNOVACIÓN",APF,03891E,ECOSUR,EL COLEGIO DE LA FRONTERA SUR,03891E996,DEPARTAMENTO ADMINISTRATIVO DE LA UNIDAD REGIONAL SAN CRISTOBAL DE LAS CASAS,E-2023-00002747,230006 - SERVICIOS PROFESIONALES INDEPENDIENTES,SISTEMATIZAR INFORMACIÓN GEOGRÁFICA EN DISPOSITIVOS DE ALMACENAMIENTO LOCAL Y PL,33302,LAASSP,"ADJUDICACIÓN DIRECTA POR SERVICIOS PRESTADOS POR PERSONA FÍSICA, QUE NO REQUIERA DE OTRO ESPECIALISTA O TÉCNICO",ART. 41 FR. XIV,"SERVICIOS PRESTADOS POR PERSONA FÍSICA (FRACCIÓN VII, DEL ARTÍCULO 3 DE LA LEY), Y QUE NO REQUIERER LA UTILIZACIÓN DE MÁS DE UN ESPECIALISTA O TÉCNICO.",,NO,,,,,AA-38-91E-03891E996-N-4-2023,SERVICIOS,NACIONAL,,NO,NO,,,,2023-01-30 20:30:47,,,C-2023-00001268,1H230005,SISTEMATIZAR INFORMACIÓN GEOGRÁFICA EN DISPOSITIVOS DE ALMACENAMIENTO LOCAL Y PL,SISTEMATIZAR INFORMACIÓN GEOGRÁFICA EN DISPOSITIVOS DE ALMACENAMIENTO LOCAL Y PLATAFORMAS DE CONSULTA WEB,NO,PUBLICADO,04/01/2023,31/03/2023,,60775.88,MXN,,,,,,,,,,,,,,,,,,,DOVR910609J95,ROBERTO DE JESUS DOMINGUEZ VERA,,MX,MEXICANA,NO,NO MIPYME,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/9f2a1ead663543a1abc642752d40f563/procedimiento,TIC,Infraestructura de red o servidores,NINGUNA
APF,38,"CIENCIA, HUMANIDADES, TECNOLOGÍA E INNOVACIÓN",APF,03891E,ECOSUR,EL COLEGIO DE LA FRONTERA SUR,03891E996,DEPARTAMENTO ADMINISTRATIVO DE LA UNIDAD REGIONAL SAN CRISTOBAL DE LAS CASAS,E-2023-00021161,230080 - SERVICIOS PROFESIONALES,SISTEMATIZAR INFORMACIÓN GEOGRÁFICA EN DISPOSITIVOS DE ALMACENAMIENTO LOCAL,33302,LAASSP,"ADJUDICACIÓN DIRECTA POR SERVICIOS PRESTADOS POR PERSONA FÍSICA, QUE NO REQUIERA DE OTRO ESPECIALISTA O TÉCNICO",ART. 41 FR. XIV,"SERVICIOS PRESTADOS POR PERSONA FÍSICA (FRACCIÓN VII, DEL ARTÍCULO 3 DE LA LEY), Y QUE NO REQUIERER LA UTILIZACIÓN DE MÁS DE UN ESPECIALISTA O TÉCNICO.",,NO,,,,,AA-38-91E-03891E996-N-28-2023,SERVICIOS,NACIONAL,,NO,NO,,,,2023-03-29 00:04:54,,,C-2023-00018537,91E-P-SPF-SCLC-015/2023,SISTEMATIZAR INFORMACIÓN GEOGRÁFICA EN DISPOSITIVOS DE ALMACENAMIENTO LOCAL,SISTEMATIZAR INFORMACIÓN GEOGRÁFICA EN DISPOSITIVOS DE ALMACENAMIENTO LOCAL Y PLATAFORMAS DE CONSULTA WEB.,NO,PUBLICADO,05/04/2023,30/09/2023,2023-04-14 13:41:31,121551.72,MXN,NO,2023-A-A-NAC-A-C-38-91E-00009224,FORMALIZADO,2023-04-14 13:41:31,Cerrado,121551.72,,141000.0,,MXN,NO,,,121551.72,,,,,DOVR910609J95,ROBERTO DE JESUS DOMINGUEZ VERA,,MX,MEXICANA,NO,NO MIPYME,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/541e1a63d15d4eb087859e5c0b52a002/procedimiento,TIC,Servicios de nube o virtualización,NINGUNA
APF,38,"CIENCIA, HUMANIDADES, TECNOLOGÍA E INNOVACIÓN",APF,03891E,ECOSUR,EL COLEGIO DE LA FRONTERA SUR,03891E996,DEPARTAMENTO ADMINISTRATIVO DE LA UNIDAD REGIONAL SAN CRISTOBAL DE LAS CASAS,E-2023-00084075,230577 - SERVICIOS PROFESIONALES,SISTEMATIZAR INFORMACIÓN GEOGRÁFICA EN DISPOSITIVOS DE ALMACENAMIENTO,33302,LAASSP,"ADJUDICACIÓN DIRECTA POR SERVICIOS PRESTADOS POR PERSONA FÍSICA, QUE NO REQUIERA DE OTRO ESPECIALISTA O TÉCNICO",ART. 41 FR. XIV,"SERVICIOS PRESTADOS POR PERSONA FÍSICA (FRACCIÓN VII, DEL ARTÍCULO 3 DE LA LEY), Y QUE NO REQUIERER LA UTILIZACIÓN DE MÁS DE UN ESPECIALISTA O TÉCNICO.",,NO,,,,,AA-38-91E-03891E996-N-61-2023,SERVICIOS,NACIONAL,,NO,NO,,,,2023-09-14 19:33:58,,,C-2023-00107488,91E-P-SPF-SCLC-038/2023,SISTEMATIZAR INFORMACIÓN GEOGRÁFICA EN DISPOSITIVOS DE ALMACENAMIENTO,SISTEMATIZAR INFORMACIÓN GEOGRÁFICA EN DISPOSITIVOS DE ALMACENAMIENTO LOCAL Y PLATAFORMAS DE CONSULTA WEB,NO,PUBLICADO,04/10/2023,30/11/2023,2023-10-03 11:48:23,40517.24,MXN,NO,2023-A-A-NAC-A-C-38-91E-00035964,FORMALIZADO,2023-10-03 11:48:23,Cerrado,40517.24,,47000.0,,MXN,NO,,,40517.24,,,,,DOVR910609J95,ROBERTO DE JESUS DOMINGUEZ VERA,,MX,MEXICANA,NO,NO MIPYME,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/62a66fd3a0fb4da486dd8e6bbd4ea793/procedimiento,TIC,Infraestructura de red o servidores,NINGUNA
APF,7,DEFENSA NACIONAL,APF,007000,SEDENA,SECRETARIA DE LA DEFENSA NACIONAL,007000999,SUBDIRECCIÓN DE ADQUISICIONES,E-2023-00008679,LA-007000999-SAIT27-2023,SV. MANTTO PARA SIST. PROCESAMIENTO Y RED DE ALMACENAMIENTO,35301,LAASSP,LICITACIÓN PÚBLICA,,,,NO,,,,,LA-07-110-007000999-N-106-2023,SERVICIOS,NACIONAL,ELECTRÓNICA,NO,NO,,,,2023-03-01 04:03:31,2023-03-17 15:00:00,2023-03-31 16:00:00,C-2023-00020958,D.G.ADMON. SAIT-99/P/2023,SV. MANTTO PARA SIST. PROCESAMIENTO Y RED DE ALMACENAMIENTO,SV. MANTTO PARA SIST. PROCESAMIENTO Y RED DE ALMACENAMIENTO,NO,PUBLICADO,31/03/2023,31/12/2023,2023-04-14 12:01:11,1534504.6,MXN,NO,2023-A-L-NAC-A-C-07-110-00010656,FORMALIZADO,2023-04-14 12:01:11,Cerrado,1534504.6,,1780025.34,,MXN,NO,,,1534504.6,,,,,DSI120203SN2,DECSEF SISTEMAS SA DE CV,195719,MX,MEXICANA,NO,PEQUEÑA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/19e65aabbf034719a5fbf5046ea3f5e9/procedimiento,TIC,Infraestructura de red o servidores,NINGUNA
APF,7,DEFENSA NACIONAL,APF,007000,SEDENA,SECRETARIA DE LA DEFENSA NACIONAL,007000999,SUBDIRECCIÓN DE ADQUISICIONES,E-2023-00029278,LA-007000999-SAIT76-2023,ACTUALIZACION DEL SISTEMA DE PRODUCCION CARTOGRAFICA (EQ. DE INFTCA.),"31901, 51501, 56601, 59101",LAASSP,LICITACIÓN PÚBLICA,,,,NO,,,,,LA-07-110-007000999-I-298-2023,ADQUISICIONES,INTERNACIONAL ABIERTO,ELECTRÓNICA,NO,NO,,,,2023-04-25 16:57:25,2023-05-18 18:00:00,2023-06-07 16:00:00,C-2023-00048940,D.G.ADMON.SAIT-160/F/2023,ACTUALIZACION DEL SISTEMA DE PRODUCCION CARTOGRAFICA (EQ. DE INFTCA.),ACTUALIZACION DEL SISTEMA DE PRODUCCION CARTOGRAFICA (EQ. DE INFTCA.),NO,PUBLICADO,31/05/2023,31/12/2023,2023-06-14 12:27:06,287509.52,MXN,NO,2023-A-L-INA-A-C-07-110-00019186,FORMALIZADO,2023-06-14 12:27:06,Cerrado,287509.52,,333511.04,,MXN,NO,,,287509.52,,,,,DSI120203SN2,DECSEF SISTEMAS SA DE CV,195719,MX,MEXICANA,NO,PEQUEÑA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/0c0b41791e7c4c6b8db642b382bf5948/procedimiento,TIC,Mantenimiento de software institucional,NINGUNA
