Orden de gobierno,Clave Ramo,Descripción Ramo,Tipo de Institución,Clave Institución,Siglas de la Institución,Institución,Clave de la UC,Nombre de la UC,Código del expediente,Referencia del expediente,Título del expediente,Partida específica,Ley,Tipo Procedimiento,Artículo de excepción,Descripción excepción,Contrato marco,Compra consolidada,Núm. Proc. Consolidación,Nombre Proc. Consolidación,Tipo Proc. Consolidación,Art. EXC. Proc. Consolidación,Número de procedimiento,Tipo de contratación,Carácter del procedimiento,Forma de participación,La contratación es por Caso fortuito o fuerza mayor,Crédito externo,Organismo financiero,Clave del programa federal,Clave de cartera SHCP,Fecha de publicación,Fecha de apertura,Fecha de fallo,Código del contrato,Núm. del contrato,Título del contrato,Descripción del contrato,Contrato plurianual,Estatus DRC,Fecha de inicio del contrato,Fecha de fin del contrato,Fecha de firma del contrato,Importe DRC,Moneda,Convenio modificatorio,Código Ref. Contrato,Estatus Contrato,Fecha firma contrato,Tipo de contrato,Monto sin imp./mínimo,Monto mínimo con imp.,Monto sin imp./máximo,Monto máximo con imp.,Moneda.1,Convenio modificatorio.1,Código Ref. último convenio,Fecha fin último conv,Monto sin imp./mínimo último conv,Monto mínimo con imp. último conv,Monto sin imp./máximo último conv,Monto máximo con imp. último conv,Fecha firma último conv,rfc,Proveedor o contratista,Folio en el RUPC,País de la empresa,Nacionalidad proveedor o contratista,Proveedor/contratista con auto registro en CompraNet,Estratificación,origen,Dirección del anuncio,clasificacion_llm,subcategoria_tic,marca_tic,Estado
APF,12,SALUD,APF,012M7K,CIJ,"CENTROS DE INTEGRACION JUVENIL, A.C.",012M7K001,DEPARTAMENTO DE ADQUISICIONES,E-2025-00023377,C-039-2025,"SERVICIO DE TELEFONIA LOCAL, LARGA DISTANCIA INTERNACIONAL, CELULAR, ENLACES TEL","31401, 31901",LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-12-M7K-012M7K001-N-14-2025,SERVICIOS,NACIONAL,,NO,NO,,,,20/03/2025 22:27,,14/03/2025 00:00,C-2025-00025537,C-039-2025,"SERVICIO DE TELEFONIA LOCAL, LARGA DISTANCIA INTERNACIONAL, CELULAR, ENLACES TEL","SE REQUIERE CONTAR CON EL SERVICIO DE TELEFONIA LOCAL, LARGA DISTANCIA INTERNACIONAL, CELULAR, ENLACES TELEFONICOS CON TRONCALES DIGITALES Y DIDS, SERVICIO COMBINADO DE TELEFONIA E INTERNET DE ALTA VELOCIDAD TIPO ADSL Y PROPAGACIÓN DE DNS EN OFICINAS CENTRALES Y UNIDADES OPERATIVAS EN ZONA METROPOLITANA Y FORANEA.",NO,PUBLICADO,16/03/2025,31/07/2025,28/03/2025 10:30,367613.46,MXN,NO,2025-A-A-NAC-A-A-12-M7K-00019633,FORMALIZADO,28/03/2025 10:30,Abierto,147045.38,170572.64,367613.46,426431.61,MXN,NO,,,,,,,,TME840315KT6,TELEFONOS DE MEXICO S A B DE C V,13063,MX,MEXICANA,NO,GRANDE,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/1cc4cf6fc34d43cc96a84e529424f429/procedimiento,TIC,Otra TIC (especificar brevemente),NINGUNA,
APF,12,SALUD,APF,012NDY,INSP,INSTITUTO NACIONAL DE SALUD PUBLICA,012NDY001,DEPARTAMENTO DE SERVICIOS GENERALES Y MANTENIMIENTO,E-2024-00110987,DAF/SGYM1323/2024,SERVICIOS INTEGRALES DE PRODUCTIVIDAD COLABORATIVA PLATAFORMA DE MICROSOFT 365,33304,LAASSP,LICITACIÓN PÚBLICA,,,,NO,,,,,LA-12-NDY-012NDY001-N-3-2025,SERVICIOS,NACIONAL,ELECTRÓNICA,NO,NO,,,,29/11/2024 20:40,17/12/2024 16:00,18/12/2024 18:00,C-2024-00149379,DAF/SGYM1323/2024,SERVICIOS INTEGRALES DE PRODUCTIVIDAD COLABORATIVA PLATAFORMA DE MICROSOFT 365,SERVICIOS INTEGRALES DE PRODUCTIVIDAD COLABORATIVA (MANTENIMIENTO A LA PLATAFORMA DE MICROSOFT 365),NO,PUBLICADO,01/01/2025,31/12/2025,02/01/2025 11:02,646000,MXN,NO,2024-A-L-NAC-A-C-12-NDY-00070788,FORMALIZADO,02/01/2025 11:02,Cerrado,646000,,749360,,MXN,NO,,,646000,,,,,TNU161110LB9,TODO EN LA NUBE S DE RL DE CV,684014,MX,MEXICANA,NO,PEQUEÑA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/8e470740a8e747e18b01fd6a0f0c993a/procedimiento,TIC,Mantenimiento de software institucional,Microsoft,
APF,11,EDUCACIÓN PÚBLICA,APF,011B01,ONCETV,XE-IPN CANAL 11,011B01001,DIRECCION DE ADMINISTRACION Y FINANZAS,E-2024-00116592,2501441/ SRMYS/9499/24,COORDINADOR DE INNOVACIÓN Y DESARROLLO MULTIPLATAFORMA,33901,LAASSP,"ADJUDICACIÓN DIRECTA POR SERVICIOS PRESTADOS POR PERSONA FÍSICA, QUE NO REQUIERA DE OTRO ESPECIALISTA O TÉCNICO",ART. 41 FR. XIV,"SERVICIOS PRESTADOS POR PERSONA FÍSICA (FRACCIÓN VII, DEL ARTÍCULO 3 DE LA LEY), Y QUE NO REQUIERER LA UTILIZACIÓN DE MÁS DE UN ESPECIALISTA O TÉCNICO.",,NO,,,,,AA-11-B01-011B01001-N-653-2025,SERVICIOS,NACIONAL,,NO,NO,,,,26/12/2024 19:28,,18/12/2024 00:00,C-2024-00151767,XEIPN-0423-25,COORDINADOR DE INNOVACIÓN Y DESARROLLO MULTIPLATAFORMA,"ESTABLECER LOS MECANISMOS DE ATENCIÓN A LAS SOLICITUDES PRESENTADAS POR LAS ÁREAS REQUIRIENTES, SOBRE LAS NECESIDADES DE DISEÑO DE SOFTWARE, SISTEMAS Y APLICACIONES MULTIPLATAFORMA. DEFINIR E IMPLEMENTAR LOS PROCESOS DE LEVANTAMIENTO DE INFORMACIÓN Y ANÁLISIS DE LAS PROPUESTAS RELATIVAS A LAS NECESIDADES DE DISEÑO DE SOFTWARE, SISTEMAS Y APLICACIONES MULTIPLATAFORMA PRESENTADAS POR LAS ÁREAS SOLICITANTES. DISEÑAR E IMPLANTAR LOS PROCESOS DE ESTRUCTURACIÓN, CONFIGURACIÓN, EXPLOTACIÓN Y OPTIMIZACIÓN DEL SOFTWARE Y SISTEMAS INFORMÁTICOS DE ACUERDO CON LOS PROYECTOS DE DESARROLLO MULTIPLATAFORMA DEFINIDOS, CON BASE EN LAS NECESIDADES DE LAS ÁREAS SOLICITANTES. DIRIGIR LOS PROCESOS DE GESTIÓN Y ADMINISTRACIÓN DE BASES DE DATOS CONFORME A LA LÓGICA DE DISEÑO ESTABLECIDA CON MOTIVO DE SUS NECESIDADES DE LAS ÁREAS REQUIRIENTES. ARTICULAR MÉTODOS Y SISTEMAS ORIENTADOS A LA CREACIÓN DE APLICACIONES CORRELACIONADAS CON BASES DE DATOS, MEDIANTE EL MANEJO DE LENGUAJES, LIBRERÍAS Y HERRAMIENTAS COMPATIBLES CON LA MULTIPLATAFORMA DESARROLLADA. DETERMINAR E IMPLEMENTAR LAS FASES Y DESARROLLO LOGÍSTICO CON MOTIVO DE LA INTEGRACIÓN DE CONTENIDOS DE IMAGEN, AUDIOVISUALES Y RECURSOS MULTIMEDIA NECESARIOS EN APLICACIONES MULTIPLATAFORMA. DISEÑAR Y CONSOLIDAR EL DESARROLLO DE INTERFACES GRÁFICOS DE IDENTIFICACIÓN DE USUARIOS INTERACTIVOS Y MANIOBRABILIDAD PERMITIDA, MEDIANTE EL USO DE COMPONENTES VISUALES ESTÁNDAR O A TRAVÉS DE LA CREACIÓN DE COMPONENTES VISUALES ESPECÍFICOS. ESQUEMATIZAR Y COORDINAR ACCIONES ESPECÍFICAS SOBRE EL DESARROLLO DE APLICACIONES ORIENTADAS A TELÉFONOS, PDA Y DIVERSOS DISPOSITIVOS MÓVILES, MEDIANTE EL USO DE TÉCNICAS ADECUADAS A LOS ENTORNOS Y CARACTERÍSTICAS EN LOS QUE SE REQUIERA SU ADAPTACIÓN AL SOFTWARE, SISTEMAS Y APLICACIONES MULTIPLATAFORMA. EJECUTAR LOS MECANISMOS DE DISEÑO Y DESARROLLO DE APLICACIONES MULTIPROCESO Y MULTIHILO, MEDIANTE EL USO DE LIBRERÍAS Y TÉCNICAS DE PROGRAMACIÓN ESPECÍFICA DEL SOFTWARE NECESARIO EN LA OPTIMIZACIÓN DEL DESEMPEÑO MULT",NO,PUBLICADO,01/01/2025,30/06/2025,,259158.88,MXN,,,,,,,,,,,,,,,,,,,TOLR810717IZ3,RODOLFO TORRES LARA,,MX,MEXICANA,NO,NO MIPYME,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/ae3cb69b9b0b46c8965ab52f428d60b7/procedimiento,TIC,Desarrollo de software,NINGUNA,
APF,18,ENERGÍA,APF,018T0K,INEEL,INSTITUTO NACIONAL DE ELECTRICIDAD Y ENERGIAS LIMPIAS,018T0K001,DEPARTAMENTO DE ADQUISICIONES,E-2025-00018581,E/AR/21537,21537_COLABORACIÓN EN EL SOPORTE TÉCNICO ESPECIALIZADO DE LOS MODELOS MATEMÁTICO,33901,LAASSP,"ADJUDICACIÓN DIRECTA POR SERVICIOS PRESTADOS POR PERSONA FÍSICA, QUE NO REQUIERA DE OTRO ESPECIALISTA O TÉCNICO",ART. 41 FR. XIV,"SERVICIOS PRESTADOS POR PERSONA FÍSICA (FRACCIÓN VII, DEL ARTÍCULO 3 DE LA LEY), Y QUE NO REQUIERER LA UTILIZACIÓN DE MÁS DE UN ESPECIALISTA O TÉCNICO.",,NO,,,,,AA-18-T0K-018T0K001-N-13-2025,SERVICIOS,NACIONAL,,NO,NO,,,,04/03/2025 15:46,,07/03/2025 00:00,C-2025-00019959,DELATORRE/E/AR/21537,21537_COLABORACIÓN EN EL SOPORTE TÉCNICO ESPECIALIZADO DE LOS MODELOS MATEMÁTICO,"COLABORACIÓN EN EL SOPORTE TÉCNICO ESPECIALIZADO DE LOS MODELOS MATEMÁTICOS DEL MERCADO DEL DÍA EN ADELANTO, EL MERCADO DE TIEMPO REAL, EN LA APLICACIÓN DE PRORED Y EN EL DESARROLLO DE ACTIVIDADES DE LAS APLICACIONES DEL MEM EN LA PLATAFORMA X4 Y X7.",NO,PUBLICADO,10/03/2025,31/12/2025,07/03/2025 19:33,650358.63,MXN,NO,2025-A-A-NAC-A-C-18-T0K-00014116,FORMALIZADO,07/03/2025 19:33,Cerrado,650358.63,,754416.01,,MXN,NO,,,650358.63,,,,,TOSA600807T53,ARMANDO DE LA TORRE SANCHEZ,,MX,MEXICANA,NO,NO MIPYME,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/c2cd826d9b8a46fa821943e7b2d003fd/procedimiento,TIC,Ciberseguridad,NINGUNA,
APF,7,DEFENSA NACIONAL,APF,7000,SEDENA,SECRETARIA DE LA DEFENSA NACIONAL,7000999,SUBDIRECCIÓN DE ADQUISICIONES,E-2024-00106614,LA-007000999-SAIT-36-2025,SERVICIO DE INTERNET INSTITUCIONAL DE LA DIRECCION GENERAL DE INFORMATICA.,31701,LAASSP,LICITACIÓN PÚBLICA,,,,NO,,,,,LA-07-110-007000999-N-61-2025,SERVICIOS,NACIONAL,ELECTRÓNICA,NO,NO,,,,13/11/2024 17:42,29/11/2024 15:00,11/12/2024 16:00,C-2024-00149850,D.G.ADMON. SAIT-26/P/2025,SERVICIO DE INTERNET INSTITUCIONAL DE LA DIRECCION GENERAL DE INFORMATICA.,SERVICIO DE INTERNET INSTITUCIONAL DE LA DIRECCIÓN GENERAL DE INFORMÁTICA.,NO,PUBLICADO,01/01/2025,31/12/2025,03/01/2025 11:20,240000,MXN,NO,2024-A-L-NAC-A-C-07-110-00070485,FORMALIZADO,03/01/2025 11:20,Cerrado,240000,,278400,,MXN,NO,,,240000,,,,,TPT890516JP5,TOTAL PLAY TELECOMUNICACIONES S A P I DE CV,168664,MX,MEXICANA,NO,NO MIPYME,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/698459e15e054febb45a4daa17de8324/procedimiento,TIC,Infraestructura de red o servidores,NINGUNA,
APF,13,MARINA,APF,013J2X,ASIPONA-Tuxpan,"ADMINISTRACION DEL SISTEMA PORTUARIO NACIONAL TUXPAN, S.A. DE C.V.",013J2X001,TUXPAN-GERENCIA DE ADMINISTRACION Y FINANZAS,E-2025-00022989,ASIPONATUX-GAF-S-28/2025,SERVICIO DE INTERNET PARA OFICINAS REMOTAS,31603,LAASSP,"ADJUDICACIÓN DIRECTA POR ADJUDICACIÓN A PROVEEDOR CON CONTRATO VIGENTE, BAJO LAS MISMAS CONDICIONES",ART. 41 FR. III,"PÉRDIDAS O COSTOS ADICIONALES, CUANTIFICADOS Y JUSTIFICADOS, O ENTRE OTROS SUPUESTOS, SE TRATE DE PROVEEDOR QUE TENGA CONTRATO VIGENTE ADJUDICADO POR LICITACIÓN PÚBLICA.",,NO,,,,,AA-13-J2X-013J2X001-N-29-2025,SERVICIOS,NACIONAL,,NO,NO,,,,14/03/2025 00:44,,06/02/2025 00:00,C-2025-00023202,ASIPONATUX-GAF-S-28/2025,SERVICIO DE INTERNET PARA OFICINAS REMOTAS,SERVICIO DE INTERNET PARA OFICINAS REMOTAS PARA LA ADMINISTRACIÓN DEL SISTEMA PORTUARIO NACIONAL DE TUXPAN S.A. DE C.V.,NO,PUBLICADO,07/02/2025,31/12/2025,01/04/2025 10:52,87491.69,MXN,NO,2025-A-A-NAC-A-C-13-J2X-00017277,FORMALIZADO,01/04/2025 10:52,Cerrado,87491.69,,101490.36,,MXN,NO,,,87491.69,,,,,TPT890516JP5,TOTAL PLAY TELECOMUNICACIONES S A P I DE CV,168664,MX,MEXICANA,NO,NO MIPYME,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/aa666b1951724ac1940438446b9cf3a2/procedimiento,TIC,Infraestructura de red o servidores,NINGUNA,
APF,7,DEFENSA NACIONAL,APF,7000,SEDENA,SECRETARIA DE LA DEFENSA NACIONAL,7000999,SUBDIRECCIÓN DE ADQUISICIONES,E-2024-00108414,LA-007000999-SAIT-52-2025,SV ACTUALIZACION LICENCIAS SOFTWARE SERVIDORES APPS INTRANET SDN,32701,LAASSP,LICITACIÓN PÚBLICA,,,,NO,,,,,LA-07-110-007000999-N-78-2025,SERVICIOS,NACIONAL,ELECTRÓNICA,NO,NO,,,,21/11/2024 18:36,10/12/2024 15:00,20/12/2024 16:00,C-2024-00151159,D.G.ADMON. SAIT-45/P/2025,SV ACTUALIZACION LICENCIAS SOFTWARE SERVIDORES APPS INTRANET SDN,SERVICIO DE ACTUALIZACIÓN DE LICENCIAS DE SOFTWARE PARA LOS SERVIDORES Y APLICACIONES DE INTRANET DE LA S.D.N.,NO,PUBLICADO,01/01/2025,31/12/2025,08/01/2025 13:39,2108910,MXN,NO,2024-A-L-NAC-A-C-07-110-00070957,FORMALIZADO,08/01/2025 13:39,Cerrado,2108910,,2446335.6,,MXN,NO,,,2108910,,,,,TST160610PK7,T3 S TECNOLOGIAS MEXICO SA DE CV,613733,MX,MEXICANA,NO,MICRO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/ffc1feb5c41f4f9ea75327d8b3a8b3bb/procedimiento,TIC,Adquisición de licencias de software,NINGUNA,
APF,7,DEFENSA NACIONAL,APF,7000,SEDENA,SECRETARIA DE LA DEFENSA NACIONAL,7000999,SUBDIRECCIÓN DE ADQUISICIONES,E-2024-00111471,LA-007000999-SAIT-60-2025,SERVICIO DE SOPORTE Y MANTENIMIENTO DEL CORREO ELECTRONICO DE LA S.D.N.,32701,LAASSP,LICITACIÓN PÚBLICA,,,,NO,,,,,LA-07-110-007000999-N-87-2025,SERVICIOS,NACIONAL,ELECTRÓNICA,NO,NO,,,,04/12/2024 13:14,20/12/2024 15:00,27/12/2024 16:00,C-2025-00001506,D.G.ADMON. SAIT-59/P/2025,SERVICIO DE SOPORTE Y MANTENIMIENTO DEL CORREO ELECTRONICO DE LA S.D.N.,SERVICIO DE SOPORTE Y MANTENIMIENTO DEL CORREO ELECTRÓNICO DE LA S.D.N.,NO,PUBLICADO,03/01/2025,31/12/2025,21/01/2025 12:18,2404208,MXN,NO,2025-A-L-NAC-A-C-07-110-00000663,FORMALIZADO,21/01/2025 12:18,Cerrado,2404208,,2788881.28,,MXN,NO,,,2404208,,,,,TST160610PK7,T3 S TECNOLOGIAS MEXICO SA DE CV,613733,MX,MEXICANA,NO,MICRO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/789481478cdb4324b2454e9147156f98/procedimiento,TIC,Mantenimiento de software institucional,NINGUNA,
APF,32,TRIBUNAL FEDERAL DE JUSTICIA ADMINISTRATIVA,APF,32000,TFJA,TRIBUNAL FEDERAL DE JUSTICIA ADMINISTRATIVA,32000001,DIRECCION GENERAL DE RECURSOS MATERIALES Y SERVICIOS GENERALES,E-2024-00104049,ITP-N-5-2025,SERVICIO DE DOS ENLACES DE COMUNICACIONES DEDICADOS HACIA LA NUBE DE GOOGLE,31701,LAASSP,INVITACIÓN A CUANDO MENOS 3 PERSONAS POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,IA-32-412-032000001-N-5-2025,SERVICIOS,NACIONAL,ELECTRÓNICA,NO,NO,,,,25/10/2024 20:31,05/11/2024 17:00,07/11/2024 23:00,C-2024-00141319,TFJA-SOA-DGRMSG-09/2025,SERVICIO DE DOS ENLACES DE COMUNICACIONES DEDICADOS HACIA LA NUBE DE GOOGLE,"A FIN DE CONTAR CON ENLACES DEDICADOS SEGUROS, DE ALTA CAPACIDAD Y DISPONIBILIDAD HACIA LA NUBE DE GOOGLE",SI,PUBLICADO,01/01/2025,31/03/2026,,1164000,MXN,,,,,,,,,,,,,,,,,,,UNI951013RC1,UNINET SA DE CV,18879,MX,MEXICANA,NO,GRANDE,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/f20eb184c338428ca3e6360e36fe432a/procedimiento,TIC,Servicios de nube o virtualización,Google,
APF,2,OFICINA DE LA PRESIDENCIA DE LA REPÚBLICA,APF,2000,PR,OFICINA DE LA PRESIDENCIA DE LA REPUBLICA,2113999,"UNIDAD DE ADMINISTRACIÓN Y FINANZAS, DIRECCIÓN DE ADQUISICIONES",E-2024-00117236,ANT-AD-CM-005-2024,SERVICIO DE INTERNET CORPORATIVO PARA LA OFICINA DE LA PRESIDENCIA DE LA R.,31603,LAASSP,ADJUDICACIÓN DIRECTA POR CONTRATO MARCO,ART. 41 FR. XX,SUSCRIPCIÓN DE CONTRATOS ESPECÍFICOS QUE DERIVAN DE UN CONTRATO MARCO.,SERVICIO DE INTERNET CORPORATIVO,NO,,,,,AA-02-113-002113999-N-1-2025,SERVICIOS,NACIONAL,,NO,NO,,,,24/12/2024 22:35,,31/12/2024 00:00,C-2024-00154126,C26-24/ ANT-AD-CM-005-2024,SERVICIO DE INTERNET CORPORATIVO,SERVICIO DE INTERNET CORPORATIVO PARA LA OFICINA DE LA PRESIDENCIA DE LA REPÚBLICA,NO,PUBLICADO,01/01/2025,31/12/2025,,23331,MXN,,,,,,,,,,,,,,,,,,,UNI951013RC1,UNINET SA DE CV,18879,MX,MEXICANA,NO,GRANDE,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/35ca9d24127f4555b337472378bc2150/procedimiento,TIC,Infraestructura de red o servidores,NINGUNA,
APF,10,ECONOMÍA,APF,010K8V,IMPI,INSTITUTO MEXICANO DE LA PROPIEDAD INDUSTRIAL,010K8V001,DIRECCION DIVISIONAL DE ADMINISTRACION,E-2025-00008739,AD-01/2025,ARRENDAMIENTO DE EQUIPO PARA RED LAN Y WLAN 2025,32303,LAASSP,ADJUDICACIÓN DIRECTA POR URGENCIA Y EVENTUALIDAD,ART. 41 FR. V,"CONTRATACIONES PARA ATENDER UNA EVENTUALIDAD POR CASO FORTUITO O DE FUERZA MAYOR,  LIMITADA A LO ESTRICTAMENTE NECESARIO PARA AFRONTARLA.",,NO,,,,,AA-10-K8V-010K8V001-N-5-2025,SERVICIOS,NACIONAL,,NO,NO,,,,28/01/2025 18:47,,28/01/2025 00:00,C-2025-00005672,AD-01/2025,ARRENDAMIENTO DE EQUIPO PARA RED LAN Y WLAN 2025,"LA FINALIDAD DE LA CONTRATACIÓN ES PROPORCIONAR A LAS ÁREAS LAS HERRAMIENTAS TECNOLÓGICAS EN MATERIA DE REDES DE ÁREA LOCAL (LAN) Y WLAN, QUE PERMITAN LA INTERCONEXIÓN PARA LOS SERVICIOS DE VOZ, DATOS Y VIDEO, BAJO EL PROTOCOLO IP, A FIN DE MANTENER LA CONTINUIDAD DE LOS SERVICIOS QUE PROPORCIONA, Y DE ESTA MANERA, ALCANZAR SUS METAS.",NO,PUBLICADO,20/02/2025,31/12/2025,13/02/2025 21:25,1371975.89,MXN,NO,2025-A-A-NAC-A-C-10-K8V-00005728,FORMALIZADO,13/02/2025 21:25,Cerrado,1371975.89,,1591492.03,,MXN,NO,,,1371975.89,,,,,UNI951013RC1,UNINET SA DE CV,18879,MX,MEXICANA,NO,GRANDE,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/861a8d442a664c849ea612917d3260cb/procedimiento,TIC,Adquisición de equipo de cómputo,NINGUNA,
APF,11,EDUCACIÓN PÚBLICA,APF,011L3P,CETI,CENTRO DE ENSENANZA TECNICA INDUSTRIAL,011L3P001,RECURSOS MATERIALES,E-2025-00009183,CAAS-026/2025,SERVICIO DE INTERNET CORPORATIVO PARA LOS PLANTELES COLOMOS Y TONALÁ,31603,LAASSP,INVITACIÓN A CUANDO MENOS 3 PERSONAS POR CONTRATO MARCO,ART. 41 FR. XX,"SUSCRIPCIÓN DE CONTRATOS ESPECÍFICOS QUE DERIVAN DE UN CONTRATO MARCO,MEDIANTE INVITACIÓN A TODOS LOS ADHERIDOS",SERVICIO DE INTERNET CORPORATIVO,NO,,,,,IA-11-L3P-011L3P001-N-31-2025,SERVICIOS,NACIONAL,ELECTRÓNICA,NO,NO,,,,29/01/2025 16:55,17/02/2025 16:00,20/02/2025 18:00,C-2025-00013092,CAAS-026/2025,SERVICIO DE INTERNET CORPORATIVO PARA LOS PLANTELES COLOMOS Y TONALÁ,SERVICIO DE INTERNET CORPORATIVO PARA LOS PLANTELES COLOMOS Y TONALÁ DERIVADO DEL CONTRATO MARCO,NO,PUBLICADO,01/03/2025,31/12/2025,06/03/2025 18:18,168550,MXN,NO,2025-A-I-NAC-A-C-11-L3P-00010260,FORMALIZADO,06/03/2025 18:18,Cerrado,168550,,195518,,MXN,NO,,,168550,,,,,UNI951013RC1,UNINET SA DE CV,18879,MX,MEXICANA,NO,GRANDE,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/558bb1d8fe5a4e0f856af294ece0781c/procedimiento,TIC,Infraestructura de red o servidores,NINGUNA,
APF,18,ENERGÍA,APF,018A00,CNSNS,COMISION NACIONAL DE SEGURIDAD NUCLEAR Y SALVAGUARDIAS,018A00001,DIRECCION GENERAL ADJUNTA DE FINANZAS Y ADMINISTRACION,E-2025-00012105,CNSNS-ITPN-001-2025,SERVICIO DE INTERNET PARA OFICINAS REMOTAS,31603,LAASSP,INVITACIÓN A CUANDO MENOS 3 PERSONAS POR CONTRATO MARCO,ART. 41 FR. XX,"SUSCRIPCIÓN DE CONTRATOS ESPECÍFICOS QUE DERIVAN DE UN CONTRATO MARCO,MEDIANTE INVITACIÓN A TODOS LOS ADHERIDOS",SERVICIO DE INTERNET PARA OFICINAS REMOTAS,NO,,,,,IA-18-A00-018A00001-N-11-2025,SERVICIOS,NACIONAL,ELECTRÓNICA,NO,NO,,,,13/02/2025 18:29,21/02/2025 16:00,25/02/2025 18:00,C-2025-00015482,CNSNS-003-25,SERVICIO DE INTERNET PARA OFICINAS REMOTAS,"SERVICIO DE INTERNET PARA UNA OFICINA REMOTA POR MEDIO DE FIBRA ÓPTICA* Y MÍNIMO DE 150 MBPS SIMÉTRICO, CON 5 DIRECCIONES DE IP FIJA Y HOMOLOGADA",NO,PUBLICADO,01/03/2025,31/12/2025,10/03/2025 12:16,33220,MXN,NO,2025-A-I-NAC-A-C-18-A00-00013976,FORMALIZADO,10/03/2025 12:16,Cerrado,33220,,38535.2,,MXN,NO,,,33220,,,,,UNI951013RC1,UNINET SA DE CV,18879,MX,MEXICANA,NO,GRANDE,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/6517c4d7301f4975b5c6048bfbb86e9e/procedimiento,TIC,Servicios de nube o virtualización,NINGUNA,
APF,7,DEFENSA NACIONAL,APF,007H0M,TRENMAYA,"TREN MAYA, S.A. DE C.V.",007H0M001,COORDINACIÓN GENERAL DE RECURSOS MATERIALES Y SERVICIOS GENERALES,E-2025-00012554,TMM/CGF/DPC/GCEG/0583,SISTEMA DE RESPALDO DE COMUNICACIÓN INTEGRAL PARA LOS 7 TRAMOS DEL TREN MAYA A,31901,LAASSP,LICITACIÓN PÚBLICA,,,,NO,,,,,LA-07-H0M-007H0M001-N-25-2025,SERVICIOS,NACIONAL,ELECTRÓNICA,NO,NO,,,,15/02/2025 00:18,26/02/2025 16:00,03/03/2025 19:00,C-2025-00024459,TM-CGRMSG-SVS-0016/2025,SISTEMA DE RESPALDO DE COMUNICACIÓN INTEGRAL PARA LOS 7 TRAMOS DEL TREN MAYA,"SISTEMA DE RESPALDO DE COMUNICACIÓN INTEGRAL PARA LOS 7 TRAMOS DEL TREN MAYA A TRAVES DE VOZ Y DATOS IP, EMPLEANDO INTERNET SATELITAL DE ORBITA BAJA",NO,PUBLICADO,03/03/2025,31/12/2025,18/03/2025 21:37,1723993.81,MXN,NO,2025-A-L-NAC-A-C-07-H0M-00018496,FORMALIZADO,18/03/2025 21:37,Cerrado,17239938.1,,19998328.2,,MXN,NO,,,17239938.1,,,,,USS220121SM3,UNLIMITED SD SOLUTIONS SA DE CV,,MX,MEXICANA,NO,PEQUEÑA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/fb4f75ce0f204716af553a63e8b33420/procedimiento,TIC,Servicios de nube o virtualización,NINGUNA,
