Orden de gobierno,Clave Ramo,Descripción Ramo,Tipo de Institución,Clave Institución,Siglas de la Institución,Institución,Clave de la UC,Nombre de la UC,Código del expediente,Referencia del expediente,Título del expediente,Partida específica,Ley,Tipo Procedimiento,Artículo de excepción,Descripción excepción,Contrato marco,Compra consolidada,Núm. Proc. Consolidación,Nombre Proc. Consolidación,Tipo Proc. Consolidación,Art. EXC. Proc. Consolidación,Número de procedimiento,Tipo de contratación,Carácter del procedimiento,Forma de participación,La contratación es por Caso fortuito o fuerza mayor,Crédito externo,Organismo financiero,Clave del programa federal,Clave de cartera SHCP,Fecha de publicación,Fecha de apertura,Fecha de fallo,Código del contrato,Núm. del contrato,Título del contrato,Descripción del contrato,Contrato plurianual,Estatus DRC,Fecha de inicio del contrato,Fecha de fin del contrato,Fecha de firma del contrato,Importe DRC,Moneda,Convenio modificatorio,Código Ref. Contrato,Estatus Contrato,Fecha firma contrato,Tipo de contrato,Monto sin imp./mínimo,Monto mínimo con imp.,Monto sin imp./máximo,Monto máximo con imp.,Moneda.1,Convenio modificatorio.1,Código Ref. último convenio,Fecha fin último conv,Monto sin imp./mínimo último conv,Monto mínimo con imp. último conv,Monto sin imp./máximo último conv,Monto máximo con imp. último conv,Fecha firma último conv,rfc,Proveedor o contratista,Folio en el RUPC,País de la empresa,Nacionalidad proveedor o contratista,Proveedor/contratista con auto registro en CompraNet,Estratificación,origen,Dirección del anuncio,clasificacion_llm,subcategoria_tic,marca_tic
APF,48,CULTURA,APF,48000,CULTURA,SECRETARIA DE CULTURA,48410003,DEPARTAMENTO DE COMITE,E-2024-00058169,SC/INDAUTOR/PSP/01286/2024,BRINDAR APOYO PARA LA IMPLEMENTACIÓN DEL SISTEMA INFORMÁTICO DE GESTIÓN DE LOS T,33901,LAASSP,"ADJUDICACIÓN DIRECTA POR SERVICIOS PRESTADOS POR PERSONA FÍSICA, QUE NO REQUIERA DE OTRO ESPECIALISTA O TÉCNICO",ART. 41 FR. XIV,"SERVICIOS PRESTADOS POR PERSONA FÍSICA (FRACCIÓN VII, DEL ARTÍCULO 3 DE LA LEY), Y QUE NO REQUIERER LA UTILIZACIÓN DE MÁS DE UN ESPECIALISTA O TÉCNICO.",,NO,,,,,AA-48-410-048410003-N-1291-2024,SERVICIOS,NACIONAL,,NO,NO,,,,31/05/2024 02:07,,17/05/2024 00:00,C-2024-00071768,SC/INDAUTOR/PSP/01286/2024,BRINDAR APOYO PARA LA IMPLEMENTACIÓN DEL SISTEMA INFORMÁTICO DE GESTIÓN DE LOS T,BRINDAR APOYO PARA LA IMPLEMENTACIÓN DEL SISTEMA INFORMÁTICO DE GESTIÓN DE LOS TRÁMITES DE ISSN A TRAVÉS DEL MAPEO DE LAS FASES PARA LA ATENCIÓN DE LOS MISMOS.,NO,PUBLICADO,01/07/2024,31/12/2024,19/06/2024 14:42,109288.66,MXN,NO,2024-A-A-NAC-A-C-48-I00-00035453,FORMALIZADO,19/06/2024 14:42,Cerrado,109288.66,,126774.84,,MXN,NO,,,109288.66,,,,,EODR9804227Z3,RICARDO ESCOBAR DELGADO,,MX,MEXICANA,NO,NO MIPYME,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/e003effd9edf43b8b357508e7cd1c245/procedimiento,TIC,Mantenimiento de software institucional,NINGUNA
APF,11,EDUCACIÓN PÚBLICA,APF,011L6I,CONADE,COMISION NACIONAL DE CULTURA FISICA Y DEPORTE,011L6I001,DIRECCION DE SERVICIOS,E-2024-00027091,LIC-S-003-2023,"SERVICIO DE SUMINISTRO, IMPLEMENTACIÓN DE UN SISTEMA DE GESTIÓN DE RECURSOS",33301,LAASSP,LICITACIÓN PÚBLICA,,,,NO,,,,,LA-11-L6I-011L6I001-N-13-2024,SERVICIOS,NACIONAL,ELECTRÓNICA,NO,NO,,,,21/03/2024 21:46,01/04/2024 20:00,03/04/2024 19:00,C-2024-00036011,LIC-S-003-2024,"SERVICIO DE SUMINISTRO, IMPLEMENTACIÓN DE UN SISTEMA DE GESTIÓN DE RECURSOS","SERVICIO DE SUMINISTRO, IMPLEMENTACIÓN Y PUESTA EN OPERACIÓN DE UN SISTEMA DE GESTIÓN DE RECURSOS PARA LA CONADE",NO,PUBLICADO,04/04/2024,31/12/2024,17/04/2024 19:34,31429872.0,MXN,SI,2024-A-L-NAC-A-C-11-L6I-00018579,FORMALIZADO,17/04/2024 19:34,Cerrado,31429872.0,,36458651.52,,MXN,SI,2024-A-L-NAC-A-C-11-L6I-00018579-0001,31/12/2025 00:00,31429872.0,,36458651.52,,27/12/2024 00:00,ERS980413B32,ESPACIOS EN RED Y SERVICIOS SA DE CV,4497,MX,MEXICANA,NO,GRANDE,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/7bec62de4ea84e879c59ecbd7a0d0ab5/procedimiento,TIC,Software de gestión de contenidos,NINGUNA
GEM,64,COAHUILA DE ZARAGOZA,GE,064O78,SEFINCOAHUILA,SECRETARÍA DE FINANZAS,905002984,DIRECCIÓN GENERAL DE ADQUISICIONES,E-2024-00105639,IA-64-O78-905002984-I-26-2024,ADQUISICION DE UN SISTEMA DE CCTV CJEM,51501,LAASSP,INVITACIÓN A CUANDO MENOS 3 PERSONAS POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,IA-64-O78-905002984-I-26-2024,ADQUISICIONES,INTERNACIONAL ABIERTO,PRESENCIAL,NO,NO,,04E015- PROM PREV CONAVIM,,05/11/2024 20:26,12/11/2024 16:00,14/11/2024 18:30,C-2024-00143271,IA-64-O78-905002984-I-26-2024/01,ADQUISICION DE UN SISTEMA DE CCTV CJEM,"ADQUISICION DE UN SISTEMA DE CCTV QUE INCLUYA SUMINISTRO, INSTALACIÓN, PUESTA EN MARCHA Y CAPACITACIÓN, DEL PROYECTO FORTALECIMIENTO A 6 CENTROS DE JUSTICIA Y EMPODERAMIENTO PARA LAS MUJERES DEL ESTADO DE COAHUILA (TORREÓN, SALTILLO, PIEDRAS NEGRAS, MATAMOROS, FRONTERA Y ACUÑA)",NO,PUBLICADO,28/11/2024,31/12/2025,,688125.0,MXN,,,,,,,,,,,,,,,,,,,ESE170110PZ8,EV SERVILEASING SA DE CV,705970,MX,MEXICANA,NO,PEQUEÑA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/40bc143a4e1b485281242655fa112e36/procedimiento,TIC,Videovigilancia inteligente (CCTV integrado con software o infraestructura TIC),NINGUNA
APF,6,HACIENDA Y CRÉDITO PÚBLICO,APF,006G1H,BANJERCITO,"BANCO NACIONAL DEL EJERCITO, FUERZA AEREA Y ARMADA, S.N.C.",006G1H002,DEPARTAMENTO DE ADQUISICIONES,E-2024-00062042,P-2729-2024,SOPORTE Y MANTENIMIENTO DEL SISTEMA FIDUCIARIO (SISTEMA WEB FIDUCIARIO EFISOFT),33304,LAASSP,"ADJUDICACIÓN DIRECTA POR PATENTES, LICENCIAS, OFERENTE ÚNICO U OBRAS DE ARTE",ART. 41 FR. I,"NO EXISTEN BIENES ALTERNATIVOS O SUSTITUTOS, ÚNICO OFERENTE, DERECHOS EXCLUSIVOS (PATENTES, LICENCIAS, DERECHOS DE AUTOR U OTROS DERECHOS EXCLUSIVOS), O POR OBRAS DE ARTE.",,NO,,,,,AA-06-G1H-006G1H002-N-38-2024,SERVICIOS,NACIONAL,,NO,NO,,,,29/05/2024 21:34,,28/05/2024 00:00,C-2024-00069528,2729,SOPORTE Y MANTENIMIENTO DEL SISTEMA FIDUCIARIO (SISTEMA WEB FIDUCIARIO EFISOFT),SOPORTE Y MANTENIMIENTO DEL SISTEMA FIDUCIARIO (SISTEMA WEB FIDUCIARIO EFISOFT),NO,PUBLICADO,28/05/2024,31/12/2024,13/06/2024 10:21,1868400.0,MXN,NO,2024-A-A-NAC-A-A-06-G1H-00036754,FORMALIZADO,13/06/2024 10:21,Abierto,747900.0,867564.0,1868400.0,2167344.0,MXN,NO,,,,,,,,ESO9905241V2,EFICIENCIA EN SOFTWARE SA DE CV,,MX,Mexicana,NO,NO ASIGNADO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/64055d04bd3d48c7a978ccb9c67cf5f7/procedimiento,TIC,Mantenimiento de software institucional,NINGUNA
APF,11,EDUCACIÓN PÚBLICA,APF,011MAR,FCE,FONDO DE CULTURA ECONOMICA,011MAR001,SUBGERENCIA DE RECURSOS MATERIALES,E-2024-00106787,LG-SE/ADQ-24-000519,SERVICIO DE ACTUALIZACIÓN Y SOPORTE TÉCNICO DEL SISTEMA DE SEGURIDAD DE CORREO,32701,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-11-MAR-011MAR001-N-199-2024,SERVICIOS,NACIONAL,,NO,NO,,,,26/11/2024 21:43,,01/10/2024 00:00,C-2024-00143215,LG-SE/ADQ-24-000519,SERVICIO DE ACTUALIZACIÓN Y SOPORTE TÉCNICO DEL SISTEMA DE SEGURIDAD DE CORREO,SERVICIO DE ACTUALIZACIÓN Y SOPORTE TÉCNICO DEL SISTEMA DE SEGURIDAD DE CORREO ELECTRÓNICO.,SI,PUBLICADO,01/10/2024,31/10/2025,19/12/2024 11:01,362400.0,MXN,NO,2024-A-A-NAC-P-C-11-MAR-00066274,FORMALIZADO,19/12/2024 11:01,Cerrado,362400.0,,420384.0,,MXN,NO,,,362400.0,,,,,ETC0105041R9,EXCELENCIA TECNOLOGICA EN LAS COMUNICACIONES SA DE CV,46742,MX,MEXICANA,NO,PEQUEÑA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/1d8addb910d34b5bb6995cbca127b9d9/procedimiento,TIC,Mantenimiento de software institucional,NINGUNA
APF,36,SEGURIDAD Y PROTECCIÓN CIUDADANA,APF,036B00,SPF,SERVICIO DE PROTECCION FEDERAL,036B00999,DIRECCION DE ADQUISICIONES,E-2024-00043201,SPF/AD/CS/2024/029,SERVICIO DE RADIOCOMUNICACIÓN CON TECNOLOGÍA TETRAPOL,"31901, 35301",LAASSP,"ADJUDICACIÓN DIRECTA POR PATENTES, LICENCIAS, OFERENTE ÚNICO U OBRAS DE ARTE",ART. 41 FR. I,"NO EXISTEN BIENES ALTERNATIVOS O SUSTITUTOS, ÚNICO OFERENTE, DERECHOS EXCLUSIVOS (PATENTES, LICENCIAS, DERECHOS DE AUTOR U OTROS DERECHOS EXCLUSIVOS), O POR OBRAS DE ARTE.",,NO,,,,,AA-36-B00-036B00999-N-32-2024,SERVICIOS,NACIONAL,,NO,NO,,,,01/05/2024 02:44,,,C-2024-00050371,SPF/AD/CS/2024/029,SERVICIO DE RADIOCOMUNICACIÓN CON TECNOLOGÍA TETRAPOL,SERVICIO DE RADIOCOMUNICACIÓN CON TECNOLOGÍA TETRAPOL,NO,PUBLICADO,30/04/2024,31/12/2024,14/05/2024 18:18,4600743.89,MXN,SI,2024-A-A-NAC-A-A-36-B00-00027265,FORMALIZADO,14/05/2024 18:18,Abierto,2208743.41,,4600743.89,,MXN,SI,2024-A-A-NAC-A-A-36-B00-00027265-0001,31/03/2025 00:00,2650492.09,3074570.82,5520892.66,6404235.49,17/12/2024 19:05,ETM91010882A,AIRBUS SLC SA DE CV,36215,MX,MEXICANA,NO,MEDIANA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/0ccba14014d343d98bc2f2547641b1fc/procedimiento,TIC,Servicios de nube o virtualización,NINGUNA
APF,36,SEGURIDAD Y PROTECCIÓN CIUDADANA,APF,036H00,GUARDIANACIONAL,GUARDIA NACIONAL,036H00998,DIRECCION GENERAL DE RECURSOS MATERIALES,E-2024-00043261,GN/CAAS/01/06/EXT/2024,SERVICIO INTEGRAL DE RADIOCOMUNICACIÓN CON TECNOLOGÍA TETRAPOL,"31901, 35301",LAASSP,"ADJUDICACIÓN DIRECTA POR PATENTES, LICENCIAS, OFERENTE ÚNICO U OBRAS DE ARTE",ART. 41 FR. I,"NO EXISTEN BIENES ALTERNATIVOS O SUSTITUTOS, ÚNICO OFERENTE, DERECHOS EXCLUSIVOS (PATENTES, LICENCIAS, DERECHOS DE AUTOR U OTROS DERECHOS EXCLUSIVOS), O POR OBRAS DE ARTE.",,NO,,,,,AA-36-H00-036H00998-N-136-2024,SERVICIOS,NACIONAL,,NO,NO,,,,07/05/2024 19:25,,,C-2024-00053793,GN/CAF/DGRM/C051/2024,SERVICIO INTEGRAL DE RADIOCOMUNICACIÓN CON TECNOLOGÍA TETRAPOL,"DAR CONTINUIDAD A LOS SERVICIOS DE RADIOCOMUNICACIÓN CON TECNOLOGÍA TETRAPOL PARA LA GUARDIA NACIONAL QUE PERMITAN GARANTIZAR LA COMUNICACIÓN CON LAS DISTINTAS INSTANCIAS DE SEGURIDAD FEDERALES Y ESTATALES, A TRAVÉS DE LA CONTRATACIÓN DEL SERVICIO INTEGRAL DE RADIOCOMUNICACIÓN CON TECNOLOGÍA TETRAPOL CON LA FINALIDAD DE CONTAR CON UN APOYO TECNOLOGÍCO, PARA REALIZAR ACCIONES DE COORDINACIÓN, INTERCAMBIO Y EXPLOTACIÓN DE INFORMACIÓN ESTRATÉGICA PARA LA PREVENCIÓN DEL DELITO.",NO,PUBLICADO,30/04/2024,31/12/2024,14/05/2024 22:49,258877748.9,MXN,SI,2024-A-A-NAC-A-A-36-H00-00027497,FORMALIZADO,14/05/2024 22:49,Abierto,20343991.86,,50859979.59,,MXN,SI,2024-A-A-NAC-A-A-36-H00-00027497-0001,31/03/2025 00:00,,,,,31/12/2024 17:27,ETM91010882A,AIRBUS SLC SA DE CV,36215,MX,MEXICANA,NO,MEDIANA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/a97ad7d4e2bb4c3aafe45bb95728b141/procedimiento,TIC,Servicios de nube o virtualización,NINGUNA
APF,13,MARINA,APF,013J2U,ASIPONA-Progreso,"ADMINISTRACION DEL SISTEMA PORTUARIO NACIONAL PROGRESO, S.A. DE C.V.",013J2U001,PROGRESO-GERENCIA DE ADMINISTRACION Y FINANZAS,E-2024-00077838,4510015759,RENOVACIÓN LICENCIAMIENTO DE ACRONIS CYBER PROTECTED CLOUD,32701,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-13-J2U-013J2U001-N-85-2024,SERVICIOS,NACIONAL,,NO,NO,,,,09/07/2024 21:24,,09/04/2024 00:00,C-2024-00096717,4510015759,RENOVACIÓN LICENCIAMIENTO DE ACRONIS CYBER PROTECTED CLOUD,"RENOVACIÓN LICENCIAMIENTO DE ACRONIS CYBER PROTECTED CLOUD "", PARA EL RESPALDO DE LOS SERVIDORES VIRTUALES DE LA ENTIDAD CON VIGENCIA DE 1 (UN) AÑO, SOLICITADO POR LA SUBGERENCIA DE INFORMÁTICA.",NO,PUBLICADO,09/04/2024,31/07/2024,,113356.8,MXN,,,,,,,,,,,,,,,,,,,ETT1009108L6,ESTRATEGIA Y TECNOLOGIA THO SCP,,MX,MEXICANA,NO,MEDIANA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/a326a71a15e04c2c8272388cc4281598/procedimiento,TIC,Adquisición de licencias de software,NINGUNA
APF,9,"INFRAESTRUCTURA, COMUNICACIONES Y TRANSPORTES",APF,009JZL,ASA,AEROPUERTOS Y SERVICIOS AUXILIARES,009JZL002,GERENCIA DE LICITACIONES,E-2024-00053215,LA-09-JZL-009JZL002-N-201-2024,"ADCONT, PARA EL EJERCICIO 2024",33304,LAASSP,LICITACIÓN PÚBLICA,,,,NO,,,,,LA-09-JZL-009JZL002-N-201-2024,SERVICIOS,NACIONAL,ELECTRÓNICA,NO,NO,,,,17/05/2024 00:03,12/06/2024 18:00,21/06/2024 18:00,C-2024-00092231,394-24-PA103-D33,"ADCONT, PARA EL EJERCICIO 2024","CON LA FINALIDAD DE DAR CONTINUIDAD DE LA OPERACIÓN DEL SISTEMA DE ADMINISTRACIÓN DE CONTRATOS (ADCONT) SE REQUIERE LLEVAR A CABO EL SERVICIO DE SOPORTE TÉCNICO A ÉSTE.
SIENDO EL SISTEMA ADCONT EL PRINCIPAL SOPORTE PARA LA GENERACIÓN DE CONTRATOS Y GENERACIÓN DE EXPEDIENTE ELECTRÓNICO; LA CONTRATACIÓN QUE NOS OCUPA DEBERÁ INCLUIR EL SERVICIO DE SOPORTE TÉCNICO AL SISTEMA DE ADMINISTRACIÓN DE CONTRATOS DE ASA, CON LA FINALIDAD DE GARANTIZAR LA SEGURIDAD DE LA INFORMACIÓN Y DE LOS ARCHIVOS ELECTRÓNICOS ADJUNTADOS, ASÍ COMO SU CONFIDENCIALIDAD, DISPONIBILIDAD, INTEGRIDAD Y AUTENTICIDAD DE LOS DATOS.

POR LO ANTERIOR, LA PLATAFORMA DE DESARROLLO QUE SE SOLICITA ES CON LA QUE ESTÁ ELABORADO ESTE SISTEMA RAZÓN POR LA CUAL, OTRA PLATAFORMA TECNOLÓGICA NO ES VIABLE SU CONSIDERACIÓN YA QUE NO ES CON LO QUE OPERA ESTE SISTEMA.",NO,PUBLICADO,01/07/2024,31/12/2024,28/06/2024 17:30,705375.0,MXN,SI,2024-A-L-NAC-A-C-09-JZL-00042654,FORMALIZADO,28/06/2024 17:30,Cerrado,705375.0,,818235.0,,MXN,SI,2024-A-L-NAC-A-C-09-JZL-00042654-0001,05/02/2025 00:00,705375.0,,978959.73,,04/11/2024 10:03,ETT1707203DA,EUREKA 33 SA DE CV,621425,MX,MEXICANA,NO,PEQUEÑA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/752724111b664b9f9b2bd196b1b9ab9d/procedimiento,TIC,Mantenimiento de software institucional,NINGUNA
APF,9,"INFRAESTRUCTURA, COMUNICACIONES Y TRANSPORTES",APF,009JZL,ASA,AEROPUERTOS Y SERVICIOS AUXILIARES,009JZL002,GERENCIA DE LICITACIONES,E-2024-00108390,AA-09-JZL-009JZL002-N-247-2024,RENOVACIÓN Y MANTENIMIENTO DE LICENCIAS DE SOFTWARE,32701,LAASSP,ADJUDICACIÓN DIRECTA POR AUTORIZACIÓN DE OM O EQUIVALENTE,ART. 42 PÁRRAFO SEGUNDO,"ADJUDICACIÓN DIRECTA AUTORIZADA POR LA OM O EQUIVALENTE, CUANDO LA OPERACIÓN CORRESPONDE AL MONTO DE UNA INVITACIÓN A CUANDO MENOS TRES PERSONAS.",,NO,,,,,AA-09-JZL-009JZL002-N-247-2024,SERVICIOS,NACIONAL,,NO,NO,,,,15/11/2024 18:21,,03/10/2024 00:00,C-2024-00142309,450-24-PA157-D31,RENOVACIÓN Y MANTENIMIENTO DE LICENCIAS DE SOFTWARE,"REALIZAR LA CONTRATACIÓN DE LA RENOVACIÓN Y MANTENIMIENTO DE LICENCIAS DE SOFTWARE INSTITUCIONAL, CON EL FIN DE MANTENER LA CONTINUIDAD DE LOS SERVICIOS, A TRAVÉS DE LA ACTUALIZACIÓN DEL LICENCIAMIENTO DE LAS APLICACIONES DE SOFTWARE, QUE SON INDISPENSABLES PARA EL BUEN FUNCIONAMIENTO, ADMINISTRACIÓN Y APLICACIONES DEL ORGANISMO.",NO,PUBLICADO,21/10/2024,26/12/2024,03/10/2024 00:00,1038408.05,MXN,NO,2025-A-A-NAC-A-C-09-JZL-00001425,FORMALIZADO,03/10/2024 00:00,Cerrado,1038408.05,,1204553.32,,MXN,NO,,,1038408.05,,,,,ETT1707203DA,EUREKA 33 SA DE CV,621425,MX,MEXICANA,NO,PEQUEÑA,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/d430e8ce93594e8894bf51805b278b80/procedimiento,TIC,Adquisición de licencias de software,NINGUNA
APF,9,"INFRAESTRUCTURA, COMUNICACIONES Y TRANSPORTES",APF,009J4Q,PROMTEL,ORGANISMO PROMOTOR DE INVERSIONES EN TELECOMUNICACIONES,009J4Q999,ORGANISMO PROMOTOR DE INVERSIONES EN TELECOMUNICACIONES,E-2024-00071356,PROMTEL C-019-2024,SOFTWARE DE SOPORTE A LA VERIFICACIÓN Y EVALUACIÓN DEL DESPLIEGUE DE LA RED COMP,32701,LAASSP,"ADJUDICACIÓN DIRECTA POR PATENTES, LICENCIAS, OFERENTE ÚNICO U OBRAS DE ARTE",ART. 41 FR. I,"NO EXISTEN BIENES ALTERNATIVOS O SUSTITUTOS, ÚNICO OFERENTE, DERECHOS EXCLUSIVOS (PATENTES, LICENCIAS, DERECHOS DE AUTOR U OTROS DERECHOS EXCLUSIVOS), O POR OBRAS DE ARTE.",,NO,,,,,AA-09-J4Q-009J4Q999-I-13-2024,SERVICIOS,INTERNACIONAL ABIERTO,,NO,NO,,,,13/06/2024 03:28,,30/05/2024 00:00,C-2024-00083628,PROMTEL C-019-2024,SOFTWARE DE SOPORTE A LA VERIFICACIÓN Y EVALUACIÓN DEL DESPLIEGUE DE LA RED COMP,"EL OBJETIVO DE ESTE SERVICIO ES DAR CONTINUIDAD A LA VERIFICACIÓN DE LAS SIMULACIONES DE COBERTURA DE REDES DE COMUNICACIONES MÓVILES CON EL PROPÓSITO DE EVALUAR EL PROGRESO EN EL DESPLIEGUE DE LA RED COMPARTIDA, DE ACUERDO CON LOS INFORMES PROPORCIONADOS POR EL DESARROLLADOR. PARA LOGRAR ESTO, ES NECESARIO CONTRATAR LA ACTUALIZACIÓN DEL LICENCIAMIENTO, ASÍ COMO EL SOPORTE Y MANTENIMIENTO PARA LA LICENCIA DE LA HERRAMIENTA ATOLL RADIO PLANNING S1000, QUE INCLUYE LOS MÓDULOS ATOLL CORE, LTE, LTE ACP, ASTER Y MEASUREMENTS. DE ESTA MANERA, EL ORGANISMO CONTARÁ CON LAS HERRAMIENTAS NECESARIAS PARA LLEVAR A CABO LA REVISIÓN Y LAS SIMULACIONES DE COBERTURA, ASÍ COMO PARA ESTABLECER SINERGIAS CON LA EVALUACIÓN DEL CONTEO POBLACIONAL BASADA EN LAS ÁREAS DE COBERTURA PROPORCIONADAS POR EL DESARROLLADOR.",NO,PUBLICADO,15/07/2024,15/07/2025,14/06/2024 00:00,8786.0,USD,NO,2024-A-A-INA-A-C-09-J4Q-00039889,FORMALIZADO,14/06/2024 00:00,Cerrado,8786.0,,8786.0,,USD,NO,,,8786.0,,,,,EXT040811US001,"FORSK US, INC",,US,Extranjero,NO,NO ASIGNADO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/ef3181a5b37f4f93b5f3bc00d77391e6/procedimiento,TIC,Desarrollo de software,NINGUNA
APF,12,SALUD,APF,012NDY,INSP,INSTITUTO NACIONAL DE SALUD PUBLICA,012NDY001,DEPARTAMENTO DE SERVICIOS GENERALES Y MANTENIMIENTO,E-2024-00047455,DAF/SGYM0628/2024,RENOVACIÓN DE LA PÓLIZA DE ACTUALIZACIÓN Y SOPORTE DEL SISTEMA DE GESTIÓN,32701,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-12-NDY-012NDY001-N-201-2024,SERVICIOS,NACIONAL,,NO,NO,,,,09/05/2024 19:51,,09/05/2024 00:00,C-2024-00055216,DAF/SGYM0628/2024,RENOVACIÓN DE LA PÓLIZA DE ACTUALIZACIÓN Y SOPORTE DEL SISTEMA DE GESTIÓN,RENOVACIÓN DE LA PÓLIZA DE ACTUALIZACIÓN Y SOPORTE DEL SISTEMA DE GESTIÓN DE BIBLIOTECAS KOHA.,NO,PUBLICADO,02/09/2024,29/08/2025,31/05/2024 12:24,66000.0,MXN,NO,2024-A-A-NAC-A-C-12-NDY-00026894,FORMALIZADO,31/05/2024 12:24,Cerrado,66000.0,,66000.0,,MXN,NO,,,66000.0,,,,,EXT070215ES001,"OREX DIGITAL, S.L.U",758136,ES,ESPAÑOLA,NO,MICRO,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/8e46c6d513894ee68c9bee57bf2543e2/procedimiento,TIC,Mantenimiento de software institucional,NINGUNA
APF,18,ENERGÍA,APF,018TOM,CENACE,CENTRO NACIONAL DE CONTROL DE ENERGIA,018TOM999,SUBDIERCCION DE ADMINISTRACION,E-2024-00066038,E-999-2024-063,"SERVICIOS DE ACTUALIZACIÓN, SOPORTE, MANTENIMIENTO Y CÓMPUTO EN LA NUBE","31904, 33304",LAASSP,"ADJUDICACIÓN DIRECTA POR PATENTES, LICENCIAS, OFERENTE ÚNICO U OBRAS DE ARTE",ART. 41 FR. I,"NO EXISTEN BIENES ALTERNATIVOS O SUSTITUTOS, ÚNICO OFERENTE, DERECHOS EXCLUSIVOS (PATENTES, LICENCIAS, DERECHOS DE AUTOR U OTROS DERECHOS EXCLUSIVOS), O POR OBRAS DE ARTE.",,NO,,,,,AA-18-TOM-018TOM999-N-64-2024,SERVICIOS,NACIONAL,,NO,NO,,,,06/06/2024 23:39,,31/05/2024 00:00,C-2024-00074436,2024-018TOM999-A-A-S-046,"SERVICIOS DE ACTUALIZACIÓN, SOPORTE, MANTENIMIENTO Y CÓMPUTO EN LA NUBE","SERVICIOS DE ACTUALIZACIÓN, SOPORTE, MANTENIMIENTO Y CÓMPUTO EN LA NUBE EL SOFTWARE DE OPTGEN, SDDP, NETPLAN Y NCP, PARA LA PLANIFICACIÓN DE LARGO, MEDIANO Y CORTO PLAZO DEL SISTEMA ELÉCTRICO NACIONAL",NO,PUBLICADO,03/06/2024,24/08/2025,18/06/2024 21:43,480197.0,USD,NO,2024-A-A-NAC-A-A-18-TOM-00040612,FORMALIZADO,18/06/2024 21:43,Abierto,480197.0,480197.0,501317.0,501317.0,USD,NO,,,,,,,,EXT071212BR001,PSR SOLUÇÕES E CONSULTORIA EM ENERGIA LTDA.,,BR,BRASILEÑA,NO,GRANDE,Plataforma Integral CompraNet,https://upcp-compranet.funcionpublica.gob.mx/sitiopublico/#/sitiopublico/detalle/8573988f22dc455e844f58ec5737f9a6/procedimiento,TIC,Servicios de nube o virtualización,NINGUNA
